@relation 'AT: waveform-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.305x7-0.302x15+0.297x8-0.293x14+0.283x6... numeric
@attribute 0.466x11+0.393x10+0.384x12-0.24x17+0.236x9... numeric
@attribute 0.402x28+0.368x29+0.309x32+0.308x35-0.28x38... numeric
@attribute -0.462x25-0.408x33-0.35x27+0.277x32+0.263x23... numeric
@attribute '-0.418x30-0.366x40+0.337x26+0.29 x21+0.286x36...' numeric
@attribute 0.452x26+0.331x36+0.323x38+0.321x34-0.289x37... numeric
@attribute -0.457x1+0.383x28+0.332x31-0.283x38-0.269x29... numeric
@attribute 0.405x39-0.322x27-0.288x32+0.274x22+0.268x21... numeric
@attribute -0.494x34-0.375x35+0.344x28+0.291x22+0.281x23... numeric
@attribute -0.511x36+0.395x38+0.248x25-0.228x1-0.228x24... numeric
@attribute '0.478x1-0.39x24+0.315x22+0.3  x40+0.287x37...' numeric
@attribute 0.494x39-0.315x29-0.304x34-0.276x21+0.263x24... numeric
@attribute '0.401x31+0.397x24+0.384x1+0.381x32+0.34 x21...' numeric
@attribute 0.473x23-0.449x21+0.336x33-0.316x40+0.242x35... numeric
@attribute '0.526x27+0.38 x29-0.33x28-0.321x30+0.261x22...' numeric
@attribute 0.505x37-0.386x33+0.302x39+0.273x29-0.252x27... numeric
@attribute '0.487x26-0.384x22+0.335x40-0.293x35+0.25 x33...' numeric
@attribute -0.476x35-0.383x40-0.356x24+0.328x27-0.233x26... numeric
@attribute '0.409x32+0.382x25+0.37 x40-0.322x37-0.314x26...' numeric
@attribute -0.397x31-0.353x29+0.298x34+0.283x26+0.273x27... numeric
@attribute -0.432x31-0.423x23+0.407x32+0.287x22+0.278x30... numeric
@attribute 0.387x21+0.347x30+0.345x20+0.334x28+0.306x29... numeric
@attribute '0.433x38+0.431x2-0.353x25+0.3  x28+0.242x33...' numeric
@attribute 0.814x2-0.302x33+0.182x30-0.17x40-0.158x38... numeric
@attribute -0.777x20+0.312x36+0.309x28-0.204x34-0.173x25... numeric
@attribute 0.686x3+0.644x19-0.163x4+0.123x11+0.117x12... numeric
@attribute 0.689x19-0.647x3-0.157x18+0.104x4-0.096x16... numeric
@attribute 0.795x18-0.405x4+0.258x10-0.164x13+0.125x9... numeric
@attribute 0.825x4+0.392x18+0.233x12+0.199x10-0.119x5... numeric
@attribute 0.713x10-0.606x12-0.217x9-0.156x5-0.103x18... numeric
@attribute '0.608x12-0.474x11-0.375x9+0.36 x10-0.26x13...' numeric
@attribute -0.7x13+0.435x17+0.322x9-0.266x5+0.247x11... numeric
@attribute -0.619x11-0.534x5+0.462x9-0.201x6-0.2x16... numeric
@attribute 0.652x14+0.482x5+0.393x9-0.249x11+0.178x10... numeric
@attribute class {0,1,2}

@data
-4.693671,-0.704455,-0.56162,0.95041,-0.973309,-0.644531,0.856802,-0.65276,1.487678,0.909787,1.464724,-1.158106,0.337801,1.233664,0.063564,-0.393288,1.54134,-0.28566,-0.905654,1.133393,-0.262131,-1.228128,0.403244,-1.310863,-0.080988,0.521578,0.380154,0.174897,-0.250261,0.555672,0.007582,-0.101217,0.589196,-0.444701,2
-4.600675,0.30658,0.146344,-0.688548,-1.247184,0.001703,0.706481,-0.755856,0.222389,0.501269,-2.502897,-0.153738,-0.96777,-0.751605,1.591715,0.069613,0.647924,-1.006719,-0.24242,0.536441,-0.102526,0.312342,1.626335,-1.522259,-0.190739,-1.244198,0.069555,-0.140394,0.961434,-0.628944,0.773952,0.148586,-0.784642,-0.662529,2
-3.727124,1.131944,0.224597,-0.643518,0.945937,0.051898,-1.299662,-0.92937,1.356371,1.271033,0.175022,1.375688,3.27872,1.654166,-0.798118,-1.38223,-2.653948,0.119452,1.09614,-0.490107,-0.610577,-1.934513,0.226955,0.947366,0.252465,-0.027424,-0.649718,0.318346,-0.10024,-0.090286,-0.388041,1.833021,1.07107,1.181871,2
4.324536,-1.951029,0.105556,0.549597,0.405959,0.553703,0.842992,0.567498,0.375671,-0.308455,-1.90633,-0.96145,0.088246,-1.308375,0.355474,-0.274508,0.691649,-0.370541,0.005453,0.883396,0.217,0.237349,0.527822,1.046414,-0.081435,0.563767,-1.096485,-1.251365,0.113587,-0.275669,0.192763,0.443488,0.161313,-0.183253,1
-0.121358,-1.400651,-0.624581,0.258425,1.706416,-0.446684,-1.22868,0.733826,0.238861,-1.741074,-0.215067,0.721271,0.323973,0.607484,1.360517,-1.587384,-0.477692,1.423654,-0.398707,1.26174,0.362648,-0.146589,0.019096,0.702478,0.285535,-1.975807,-1.307119,-0.37768,0.454044,0.082949,0.579639,-0.180226,0.191177,-0.657324,0
3.979419,-0.724901,1.85536,-1.244353,-0.487143,0.988922,0.873928,0.017431,0.752301,-0.99225,0.243107,0.240916,0.269597,-1.016483,0.781473,2.886624,1.45749,-0.875776,-1.62561,0.422613,0.228959,0.047673,0.502468,0.586342,-0.454065,1.453452,-1.380218,0.388923,-0.523292,-0.631564,0.181267,-1.273275,0.066006,-0.321275,1
2.53534,0.034522,0.375546,1.633078,2.262929,0.517282,0.904264,-1.233365,-0.399751,0.291268,-0.736648,-0.340381,-0.340849,0.279012,0.392618,0.19824,1.304308,1.206706,0.946335,-0.129498,-1.863537,-0.018363,-0.395964,0.233072,-1.333823,1.434378,-0.623748,0.146668,0.609171,0.318839,-1.580712,0.048416,0.386436,-0.819779,1
-1.426682,1.247538,0.050773,0.089856,-1.349997,0.052369,-0.876369,1.247334,1.138921,-1.017262,1.726765,2.119269,0.146107,-0.355174,1.168682,-0.291611,-0.983683,2.365376,0.542611,-1.489925,0.131278,0.485723,0.25626,-0.400253,-0.006288,-0.193716,0.737636,-0.236046,0.34223,-0.271475,0.35849,-0.252214,0.394625,0.18366,2
3.162564,-1.758273,-0.228871,-0.191529,-0.468379,1.99939,-0.104651,0.138301,-1.678651,-1.590136,2.261374,-0.088808,-0.704766,0.283805,-0.767251,-2.549609,-2.304009,-0.848702,-0.340673,1.231721,-1.636732,-0.538648,0.553268,0.131828,-0.395747,1.461394,1.099756,-0.22004,-0.870287,-0.201594,0.137923,-0.160091,0.051903,0.267395,0
-5.089537,-1.285447,-0.566946,0.66862,-1.250794,0.707654,0.419494,-2.672116,0.164272,0.324713,-0.46336,0.530715,0.551704,-0.174706,0.993457,1.42942,-0.200608,-0.385108,1.039027,0.039496,0.881404,1.505777,0.156635,0.05944,0.467919,-0.823239,0.123659,-0.810898,1.396054,-1.060689,-0.614864,-0.365859,-1.717123,0.671053,2
-3.756134,-2.157216,2.32136,0.634393,1.035075,1.373196,0.411047,0.019837,0.414302,-1.0967,0.589982,-0.622647,1.065134,-0.208751,-0.396769,0.969819,-1.555909,0.064819,-2.18092,-0.284844,-0.998184,-1.629422,-0.457735,-0.306977,-1.564734,-1.109293,-0.124338,1.644162,0.55985,-0.60508,0.425658,0.125396,-0.195621,0.472604,0
-2.899405,-2.296641,0.06542,0.578982,0.193887,-0.254228,-0.125691,-0.042553,-1.968395,0.443907,0.256514,0.067248,-0.478698,-1.159942,-0.246213,0.627138,-1.122458,-0.58864,-0.632075,-2.164093,-0.493841,0.789562,-0.962326,1.043734,1.091072,0.424013,0.167926,0.625131,0.975496,0.021097,-0.850968,-0.120648,-0.265886,-0.731396,0
-0.247039,-1.422419,-0.752658,-1.335311,-1.861426,0.260153,0.725302,-0.174287,-1.266635,0.548937,-0.917388,-0.891749,-0.318349,-1.333517,1.778351,-0.440392,-0.93287,1.091804,-1.250374,-0.031807,0.594719,-0.002666,1.869725,1.066035,-0.736502,-0.808246,-0.041634,-0.749116,0.459526,-1.263491,0.212601,0.459995,-0.193599,0.939181,0
0.739138,-1.83949,0.737421,-0.027748,0.190783,-1.594054,0.328633,0.395179,0.879394,-0.356811,0.856449,0.897544,1.329449,0.207309,-0.59019,-0.51479,0.752778,0.324824,0.065697,-0.450523,-0.891933,-1.223504,1.54661,-0.451583,0.520029,-1.014256,-0.004597,-0.866589,0.910758,-1.687151,-0.974064,0.286148,0.670483,-0.013262,0
4.644376,-1.785883,1.234946,0.773489,1.718478,-0.617044,0.095397,-0.545873,-0.87929,-0.12203,1.050372,0.489604,-1.169782,-0.605582,-0.355924,0.047622,2.072817,-1.77118,-0.141365,-0.723307,0.554979,-0.886206,0.231483,-1.641183,1.327862,-0.267307,-0.711804,-0.280475,0.396253,-0.603568,0.485822,0.98037,0.221665,0.047992,1
4.255034,-0.232209,0.814179,0.212723,0.969201,-1.179852,-1.047864,-0.789144,1.045946,-1.275332,1.130011,-0.593833,1.13326,0.721279,-0.572687,0.007782,1.702432,-0.231344,0.691539,1.639079,-0.729421,0.370007,-0.440641,1.655702,-0.21323,-0.228652,-2.158717,0.330223,-0.071633,-0.072826,0.173611,0.266972,-0.464092,-0.030215,1
0.615433,3.421154,0.018028,-1.331304,0.452415,-1.435268,-2.180831,-1.276791,-1.87062,-0.322087,-0.057701,-1.952827,0.459512,-0.077009,2.21537,0.546999,0.299839,1.34246,0.176387,-0.721943,0.736859,-0.862455,-0.883998,-0.309037,-0.573304,-0.331914,1.280736,-0.352094,0.000836,1.25114,-0.703673,1.170383,-0.149669,0.721693,1
-0.286586,-2.74277,1.195304,0.461794,1.053251,0.751082,1.546223,-0.542266,-0.990826,-0.205365,1.213328,1.214408,0.388188,0.466965,0.070202,0.832247,0.148776,-0.256361,0.569015,-0.037955,-0.376189,-0.187606,0.005304,-1.779292,-0.690354,-0.08524,0.684437,-0.836625,-0.107413,-0.692856,-0.32935,-0.360025,-0.246955,-0.245203,0
-0.728592,-1.270274,-0.601758,1.165343,-0.034296,0.716318,-0.475575,0.438298,0.720714,0.30623,1.036423,-2.294506,-0.800408,0.594386,0.449934,-0.838574,0.463109,1.124519,-0.781073,0.183916,-0.591659,-0.912796,0.878208,0.541793,1.40251,0.950715,0.898952,0.217437,-0.973595,0.40721,-0.796383,-0.214012,0.14158,0.516761,0
-2.559668,0.759576,0.000997,1.388901,0.429281,0.156261,-2.227474,-0.628303,0.697665,-1.458646,0.83468,-0.692387,-1.15253,-0.987218,-1.555172,1.753864,-0.336241,-0.729978,1.028698,-1.056018,0.03342,0.117507,0.187946,1.419307,-0.351619,-0.867947,0.916252,-0.339782,-1.259879,0.208106,-0.038979,0.16599,-0.841065,-0.491568,2
-4.454673,-1.799951,0.665642,-0.088406,0.639804,-0.642818,1.197393,0.494653,1.200565,0.147799,1.433056,-0.033813,-1.312359,1.825281,-1.061132,0.654273,0.432482,0.383753,1.828356,-1.216243,-1.273595,-1.454052,0.579443,-0.016357,0.161262,1.172345,1.612842,-0.566303,-0.536198,-0.630968,0.169908,-0.164691,-0.394599,-0.302257,0
-0.626383,2.198645,0.229786,0.791196,1.041202,0.827338,-0.37327,-1.649288,-0.658224,-0.167542,0.849076,1.203716,-0.951159,0.571215,-0.211047,-0.254402,0.014542,-2.87662,0.224425,-1.843217,0.254361,0.950708,0.011567,-1.648673,-0.6574,1.693237,-0.735963,-0.851972,-2.212368,0.717416,0.158284,0.465913,-0.333991,1.015359,2
-3.033492,0.866366,0.430843,-1.036613,0.073597,-1.111222,2.781621,-0.599428,-0.661252,0.362895,-0.934801,-1.119858,0.673807,-0.893512,0.581237,0.974972,-1.406606,1.651439,0.942879,0.271116,-0.469842,-0.130455,-1.002132,-0.186527,0.646394,-0.386901,-0.777117,0.177839,-0.627168,-0.43224,0.293785,-0.119803,0.808573,-0.312536,2
-2.730876,-1.572557,1.466095,-0.019349,-0.13,0.101336,2.002255,-0.650918,-0.50116,0.060519,0.829086,0.546131,-0.040024,0.579704,0.703365,0.315816,-0.339453,0.044348,0.477705,0.237795,-0.110791,-1.092898,-2.21063,0.780547,0.021389,-0.302263,-0.339329,-0.941015,0.027097,-0.980261,-0.520037,-0.831697,0.403879,0.232949,0
1.539974,1.916635,-1.175547,-0.152327,1.540985,-0.68952,-0.27947,1.353307,0.255325,0.788671,-1.658244,0.820519,1.453293,-0.176185,-0.538578,-0.85888,-0.934406,0.034585,-0.3357,0.51222,0.254672,0.141496,0.82217,-0.241359,1.098124,0.307705,0.829896,-1.038612,-0.007969,0.186258,-0.363843,0.20639,0.887502,-0.394398,1
-4.786901,-1.941766,1.692326,0.960416,0.411823,-0.878552,1.418508,1.818686,1.129245,0.086956,-2.069135,0.213096,1.225425,-0.659958,0.471122,-1.427979,-0.223665,-1.173745,0.715154,-1.146053,-0.765823,1.128245,-0.582626,2.792381,-0.111905,1.139787,-0.486846,0.527614,0.073574,-0.230033,0.54796,-0.289475,-0.180971,0.936213,2
0.214924,2.784262,0.790891,0.270529,0.655052,1.130661,2.628178,0.839467,0.72831,0.085788,-0.81412,0.818025,0.086963,-1.27003,0.03539,-1.791849,1.836078,2.079793,1.098071,1.282023,0.469292,0.443861,-0.339111,-0.4846,-0.528227,0.132688,-1.133956,-0.058209,0.031301,0.770747,0.715975,-0.250225,0.142518,-0.655454,1
4.68441,-0.930103,2.519864,-1.467332,0.844889,-0.09832,0.347464,0.801907,0.725423,0.661081,0.932467,0.973479,-2.46716,0.096633,0.931456,0.849745,2.089304,1.346714,-1.056639,1.046532,-2.060024,-0.453783,-0.493318,-0.858755,0.782781,-1.16941,1.389346,0.955903,0.319028,0.653825,-0.387572,0.761113,-0.285205,-0.001808,0
1.942242,-0.384923,2.270981,1.034373,-0.265633,-0.346282,-0.635658,0.672804,-1.314081,-1.019049,1.124346,-0.600376,-0.259171,-1.409277,0.475675,-0.122417,-0.348115,0.198941,1.231761,-0.500671,-1.1185,0.694472,0.386204,-0.932721,-0.858849,-0.213954,0.219682,0.923696,-0.418057,0.659518,-0.102258,0.616935,-0.027105,0.001972,1
-1.895078,1.061434,-1.043838,0.870281,0.125877,-0.480485,-1.547648,0.527104,-0.88313,-1.47324,-0.141183,1.205351,-0.892923,0.343525,-0.873748,0.4357,-0.22201,-0.485072,-0.457174,-0.400292,1.093315,-0.647182,0.506255,-0.089508,-0.598758,-0.267071,0.811249,-0.008627,1.275899,0.30393,0.796026,-0.228916,0.381328,-0.006848,2
-3.899278,0.151279,0.571392,0.366919,0.060499,-1.35961,-0.212171,-1.20579,0.165226,-0.912329,-0.275789,-0.576377,-0.000395,-0.430506,-0.489098,-0.882438,0.514938,1.704391,1.203578,0.62653,0.328897,-1.211384,2.291692,-0.089556,-0.543003,-0.813231,-0.198489,0.229569,-0.745232,-0.612059,-1.081868,-0.544769,1.142624,0.469669,2
-3.255976,-0.744798,-1.407165,0.377788,-0.967153,1.319217,0.023787,0.855149,0.273518,0.598247,-0.467442,1.650991,1.310735,0.436465,-1.517745,1.251629,-0.841589,1.193006,1.185994,-1.359817,1.509552,-0.358901,1.252364,0.018767,0.104795,1.612677,1.41272,-0.449945,0.217873,-1.364799,0.196047,-0.950689,1.00338,-0.636616,2
-1.904314,-1.829502,0.282848,-0.701416,-0.325949,-0.359593,2.859643,-0.349349,0.584406,-2.649731,0.220883,-1.180429,1.478885,-1.35896,0.501154,-2.642478,1.192164,-0.81346,0.87882,-0.574974,0.354924,1.085502,-1.094196,-0.104811,-0.284812,0.064712,0.319846,-0.357848,0.656159,-0.251859,-0.230463,0.358752,-0.128755,0.510143,0
-4.033929,-2.277251,-1.893093,-0.108214,1.457001,0.611246,-0.803188,1.681737,-1.230888,0.539012,-1.769312,-0.065893,0.43338,-0.370437,1.633171,-0.684244,-1.638939,1.134947,0.030352,1.535308,1.519751,-0.186866,-0.139206,0.587423,0.242725,-0.128931,-0.14992,0.746623,0.703038,-0.609615,-0.07742,-0.399889,-0.477493,0.944754,0
4.387555,-1.824217,0.316532,-0.637621,0.707665,0.15762,-0.651032,-0.84199,-1.428102,-0.338632,-1.629525,-2.385552,-0.470266,-1.763009,-0.331996,-0.755118,1.386986,-1.090025,0.881864,1.81898,-0.579589,0.057607,2.241114,-0.703704,-0.606754,0.433828,-1.970519,-0.006181,-0.151288,0.06074,-0.228339,0.558458,0.272747,0.056288,1
-3.980504,-0.686659,-1.099868,-1.202616,0.409881,0.242233,0.561145,-1.013268,-0.936967,1.91711,0.558457,-0.463931,-0.026381,-0.590608,0.405073,0.277912,-0.789453,0.250739,0.013357,-0.495817,-2.04636,0.414338,0.194674,0.395512,0.670148,-0.655343,-0.801004,-0.416525,0.930292,-0.515383,0.086341,-0.536695,-0.254358,-0.455633,2
-1.766309,-1.820909,0.757183,0.004445,-0.813083,-0.101044,-0.870233,1.128174,0.393456,2.475953,-0.473872,0.322158,1.309055,0.319373,-0.18683,-1.075202,-0.246126,0.42837,1.092826,-1.241598,-0.325879,-1.677769,0.869914,0.777233,-1.167048,0.81168,0.677959,-0.540728,0.127368,0.075255,-0.300637,0.82186,0.160806,-1.001756,0
-3.816477,-1.254597,-1.205161,-1.58325,0.551091,-0.058301,-0.989332,-2.81521,0.506911,0.418465,-0.137777,-1.827758,0.586178,-0.469785,0.488981,3.088048,-0.667656,-0.217717,1.572977,-1.553497,0.046267,0.808768,0.159284,-1.118855,0.636543,-0.646888,0.226163,-0.917255,0.975341,0.222651,0.809461,-0.371879,-0.224156,0.201543,0
-3.633348,-0.39775,1.057642,0.993891,2.417544,-0.515579,-0.539214,-1.924656,1.308343,0.990727,-0.465751,1.143908,0.908095,0.440502,0.90843,0.277628,-0.365626,0.92683,0.639093,0.01657,1.159875,-0.655994,-0.870214,-1.305122,1.412874,-0.171556,-0.850648,-0.067708,1.092074,1.004429,-0.536855,-0.124092,0.606041,0.386889,2
2.014938,2.215013,-0.208724,0.142988,0.680057,-0.279714,0.942216,-0.335589,-0.064477,0.122966,-1.095173,-1.182884,0.269004,-0.437543,-1.228331,0.87851,-0.001662,-0.984536,0.633631,0.063526,0.626568,1.481343,1.207996,-1.064501,0.245886,1.053441,-0.471592,1.109292,-0.149879,-0.360773,-0.862132,-0.371512,-0.155336,-1.824175,1
-1.532182,-1.464355,0.997807,-0.974338,-1.01616,0.84198,0.3685,-0.629202,0.65765,0.855694,-0.358289,0.464989,-0.386266,-2.320106,0.340425,-1.047215,-1.081988,0.297846,-0.412152,-0.816059,-0.537244,0.111152,-2.344455,-1.419846,0.668162,0.809102,0.320833,0.966183,1.22874,0.677403,0.132188,0.163627,0.353841,-0.437991,0
-5.202358,-1.611894,0.082568,-1.09915,-2.091313,-1.243317,0.2118,-0.059735,0.385935,-0.185004,1.570129,1.241024,0.189581,-1.612488,-0.208373,-0.101786,0.737135,1.528078,0.815912,-0.373903,0.447695,0.567043,0.864234,-0.669806,-0.267414,-1.259848,-0.550502,1.036509,-0.458429,0.305336,-1.088763,0.039268,0.128925,-0.129007,0
-0.143311,3.705027,-0.042986,0.305414,-0.667121,-0.908976,0.078224,1.522245,1.012406,-1.958439,0.312903,-3.307978,-0.707948,0.198162,-0.404525,0.943562,-0.008365,-1.602104,1.243448,1.216199,-0.545181,-0.077247,0.964821,0.639409,0.284465,0.668071,0.218182,-0.216411,-0.026245,-0.795809,0.301853,0.539572,-0.35117,-0.166287,2
-0.050937,-0.494697,2.466044,0.577247,0.365972,1.593551,-0.127082,0.617454,2.443846,1.002227,-0.43429,0.103284,-0.388509,-1.161896,0.335661,-0.797641,0.724468,-0.145976,-0.409963,1.372406,-0.377535,-0.54656,1.138221,-2.066325,-1.778759,-0.517749,1.039793,0.137246,0.082955,-0.398113,0.678076,-0.62105,1.94296,-0.363709,0
3.499339,0.286846,-0.439347,-2.528821,-1.061698,-1.210409,-2.541943,1.029067,0.217032,-0.632986,0.235534,0.860576,1.802464,0.57484,0.34517,0.612101,0.1838,0.930853,-0.767773,-0.968847,0.40425,1.492494,2.301765,1.866313,0.223687,1.048927,0.240065,1.472894,0.978485,0.09173,-0.480166,-0.618055,0.242432,-0.226939,1
-1.996248,0.38315,-0.142437,1.764575,-0.440594,0.681159,0.384816,1.628353,-0.407108,0.207531,-0.30768,2.187969,0.230576,-0.019141,-0.473856,0.298128,-0.911504,-1.144909,0.460832,-0.89627,-1.244731,-2.163791,-0.085841,0.148425,-1.254003,-0.11641,1.14424,-0.113807,0.027201,0.194953,0.194613,-0.654048,0.047923,0.685582,2
0.682374,-2.098424,0.944952,-0.043587,0.139124,-2.047848,-0.186631,-0.388853,0.412551,-0.114884,-1.393957,0.623258,-0.334953,1.23344,-0.475321,-1.52351,-0.100227,-1.019063,0.56086,0.093273,-2.145595,-1.163144,0.184718,0.122301,-0.184087,0.4611,-0.440135,0.059214,-0.947264,0.496355,-0.208658,-0.09549,-1.055656,-0.295628,0
3.53843,-2.141452,-0.923267,1.013926,1.655852,0.951836,0.757957,0.273984,-2.780868,2.265148,1.075065,1.242672,-1.323907,-1.138259,-0.680708,-0.863719,-0.040566,1.817352,-0.633592,-0.662399,0.122361,0.56016,0.2088,-0.370226,-0.783674,-0.67798,-0.104042,1.036006,0.44456,-0.773077,0.899818,0.47416,0.980463,0.281941,0
-0.725457,2.536639,-0.160872,0.793979,-0.100225,-0.643752,1.285505,0.032607,1.497526,0.128546,-0.311676,-0.18548,-0.944694,0.830465,0.579191,1.096779,-0.161337,0.895841,-0.561116,1.17293,-0.451439,-2.723141,1.378611,-0.334924,-0.135385,-0.261306,-0.040972,0.371348,-0.102179,0.126616,-0.172806,-0.513702,-0.458944,0.56045,2
-0.335639,4.425249,-0.767065,-0.519793,-1.381877,-0.274554,-0.257361,-0.819707,-0.02161,-0.067249,0.874438,0.009482,-1.065997,-0.44695,0.353774,-1.345246,-1.304116,-1.047998,-1.117781,0.562102,1.17498,-1.094989,-0.92292,-0.44917,-0.935748,0.948171,-1.079059,0.36162,-0.819618,0.076784,-0.489827,-0.005411,-0.297629,0.470204,1
3.884784,-1.565112,1.042057,-1.696178,-1.022895,0.45022,2.407616,-0.302109,-1.935959,-1.294776,-1.226473,-0.315754,1.352716,-0.446883,1.471822,-0.79957,-1.617019,2.414954,2.395001,-1.438292,1.734354,-0.956326,0.270414,0.257154,0.529493,-1.161066,-0.303057,0.314755,0.840748,-0.385054,0.580848,-0.037064,1.30824,0.019615,0
-0.626139,0.65806,-0.0886,-0.581108,-0.778679,-1.043411,-0.821047,-1.917237,1.109405,-0.620709,-0.507712,-0.837096,0.595053,0.937544,-0.776224,1.559936,-0.584035,-0.570725,-0.824447,1.351653,-0.342562,0.050904,-0.951612,0.47354,-0.275942,1.04689,0.377999,-2.316154,-0.964495,0.498172,-1.21346,-1.115749,-0.170661,-0.243426,2
0.449695,-2.878573,-0.581646,-1.741593,-1.165159,0.314547,-0.416828,0.682292,-1.417023,-2.691245,0.814021,1.517637,-1.005178,-0.44917,0.57375,-0.324406,0.164628,-1.570322,1.976426,-0.74077,-1.092461,0.584053,-1.730574,-0.904632,1.712973,1.00299,-0.797892,0.139882,1.113782,-1.05454,0.370761,-0.90571,-0.099033,-0.93263,0
1.227378,-1.406289,0.714841,0.106284,0.579676,-0.35507,-1.085104,0.573954,-2.364949,1.699747,-1.023747,0.854133,-1.071534,-1.182943,-1.174812,0.571406,0.987835,0.502591,0.326022,-0.704455,-0.206922,-0.552926,0.017075,-0.933795,-0.601074,-0.799187,-0.808094,0.157057,-0.278745,-0.489444,0.014582,-0.315036,-0.5724,-0.253802,0
-0.973651,-0.537228,0.191764,-0.001571,0.491782,0.06573,-0.429925,1.426765,-0.358329,1.959943,-1.890098,-1.190697,-0.250076,-0.907859,1.316812,-2.056102,0.158662,0.1807,-0.356084,-0.114473,0.276962,0.33053,-1.44469,-0.092016,-0.821699,0.561309,0.453843,-0.038387,1.303723,1.355058,0.03275,-0.2972,0.016321,-0.588371,0
-0.040096,2.009234,-0.191996,0.941514,-0.28005,-1.259082,0.501357,-1.28006,0.222727,0.941889,1.254234,0.660024,-1.176477,2.541647,0.313248,-1.040591,0.156105,2.583282,-0.552946,-1.060971,1.305738,-0.017589,-0.81892,-0.460379,-1.384217,0.198313,0.690988,0.717138,0.099499,0.252789,0.453261,-0.0428,0.57348,0.609801,1
-1.733747,-1.613187,1.363412,-0.524081,-0.089983,-0.110817,-0.184054,0.60346,0.523434,-1.209013,-1.456949,0.208358,-1.097256,1.139683,-0.685992,1.030103,2.765769,0.255299,-1.527958,-1.552799,-0.098038,0.460115,1.825981,1.521146,1.389576,1.127286,-0.172922,0.033361,0.202612,0.128901,0.283737,0.23982,-0.143165,0.795252,0
3.536684,-0.940902,-0.189187,-0.145016,0.016909,-0.077188,-0.856736,0.11951,-0.008261,1.404,-1.263903,-0.228872,-0.63225,0.157158,-1.335923,0.310014,0.14595,1.066813,0.828421,1.019559,-0.55472,-0.3925,-0.97628,0.533501,-0.413769,-0.371687,-0.219214,0.342866,-0.303535,0.52203,0.308454,0.138559,1.1222,0.100606,0
0.823141,-1.613769,1.066429,0.894777,1.797863,0.245017,-0.746269,-0.205242,0.735003,-1.597054,-0.184676,-0.219221,0.085269,-1.041701,2.112473,0.579247,0.463512,-1.055954,-0.339867,-0.656633,1.086641,2.462494,-0.152138,-1.053859,0.942773,-0.304002,-0.911811,-0.838426,0.547166,-1.002852,-0.293471,-0.147263,0.093672,-0.925402,0
1.454542,-1.97306,-0.714255,-0.575684,1.165782,0.430118,-1.551905,-0.202778,-0.310576,0.681134,0.352532,-0.118858,1.044162,0.84293,-0.067342,-0.631732,-0.634113,-0.419396,0.422626,-0.338125,-0.908505,0.376097,0.25263,1.206005,0.196773,-0.501483,-0.226973,-0.518682,-0.451832,0.643679,-0.612316,-0.497864,-0.093721,0.095504,0
4.327928,-0.539428,-1.422142,-2.662093,0.99051,-0.242327,0.151237,-1.546239,1.002745,-0.421539,-0.362154,-0.4599,0.604801,-1.127771,0.699836,-0.523012,0.078261,-0.260141,0.201981,-0.38951,1.116721,-1.33594,-0.661191,-0.288252,0.748068,0.883152,-1.370532,0.092587,0.501369,0.296928,-0.637822,-0.165957,-0.367591,0.877137,1
-2.363246,-0.921088,1.567007,-0.327924,-1.429501,-1.28404,-0.637352,-0.682506,1.007463,1.122944,3.167119,0.46545,0.745913,1.764468,-1.512249,-1.388657,-0.776829,-0.978665,-0.746532,0.047466,-0.872869,-0.415541,1.062592,-0.653909,-1.127804,-1.456889,-0.545609,0.878777,0.972372,0.117002,-0.048215,-0.208786,-0.691501,0.186323,0
-1.883754,-0.34175,-0.545856,0.73625,0.980855,-0.098553,-0.180551,-0.296317,0.073593,-0.208302,-0.692775,-0.155684,-1.441644,-1.329132,0.346956,-0.685851,0.802036,1.196133,0.671894,0.305827,-0.096081,0.572866,0.19533,1.237473,-2.346209,0.606776,0.473468,-1.437627,0.195768,-0.778708,0.328273,0.752725,-0.442955,-0.319696,2
3.931165,-2.328534,1.112903,-0.514965,-0.571757,0.368229,0.348134,0.67299,0.798474,0.665124,-0.436837,0.556792,0.415089,0.186519,-1.413547,-0.136296,-0.143105,-0.003578,-0.298141,-0.206988,0.380935,0.437223,1.472251,1.531493,-1.248146,0.311898,0.48975,-0.623083,-0.204726,-0.763931,0.176443,0.185824,-0.107341,0.434443,0
1.328365,2.077795,1.343621,1.404418,-1.400006,-0.747051,0.656352,-0.122902,-0.881041,1.053948,-0.14173,0.444755,0.400215,1.467288,-1.292087,1.7293,0.49067,0.688314,-0.749294,-0.202762,-0.560729,1.073237,-0.610925,1.121566,0.119635,-0.825903,-0.060204,0.257535,0.589324,-0.668011,0.756466,-0.3943,0.587039,-0.03149,1
0.500598,1.257949,0.398079,3.155172,0.549525,-1.066409,0.336105,-1.279057,-0.340899,1.555525,-0.758614,0.345094,-1.564991,1.085637,-1.53737,1.025032,-0.706044,0.411172,-1.791792,1.311648,-0.144708,1.255228,0.315166,0.432989,-0.24359,1.666315,-2.018825,0.646098,0.010163,-1.119545,-1.20765,-0.594567,0.797022,0.450798,1
